episode,phase,starting_stones,steps,avg_return,ema_return,win_rate,draw_rate,policy_loss,value_loss,entropy,kl_div,clip_frac,grad_norm,lr,cycle_step,last_reset_event,minimax_depth_beaten,clone_gen,active_mm_max_depth,shaping_mult,wr_vs_mm_d1,wr_vs_mm_d2,wr_vs_mm_d3,wr_vs_mm_d4,wr_vs_mm_d5,wr_vs_mm_d6,wr_vs_mm_d7,wr_vs_random,wr_vs_self,slope_angle_d1,slope_angle_d2,slope_angle_d3,slope_angle_d4,slope_angle_d5,slope_angle_d6,slope_angle_d7,samples_in_window_d1,samples_in_window_d2,samples_in_window_d3,samples_in_window_d4,samples_in_window_d5,samples_in_window_d6,samples_in_window_d7,eps_per_sec
51957556,10,-1,1464749085,1.5063156199677938,1.4712000614638594,0.76125,0.1115,-0.00962044557395746,0.2020159690153031,0.4434189789351963,0.002492110849700458,0.056588634538153805,0.29066112637519836,9.553328449787963e-06,1554,phase,3,0,7,0.0,0.884,0.878,0.786,0.77,0.712,0.728,0.722,0.972,0.702,-1.0475775057920407,-1.2060487792201147,-0.5203864547564178,-1.6262463336647237,1.7226620716228813,0.6892392872532913,-0.8063956174180446,20,20,20,20,20,20,20,188.76900146791976
51982134,10,-1,1465411374,1.5507975657921251,1.4751799366802725,0.7615,0.09,-0.009313235142739651,0.20518989106755198,0.41222200570283113,0.0024636935566287534,0.05230642445845368,0.23616228997707367,9.544302057754448e-06,1557,phase,4,0,7,0.0,0.882,0.878,0.818,0.768,0.76,0.724,0.712,0.964,0.662,-1.1061449727498889,-1.4884937175874973,-1.2267176366344705,-1.154375273927514,1.6744553883791387,0.6857934207815478,-1.3576127632736537,20,20,20,20,20,20,20,188.6688563152025
52006711,10,-1,1466069782,1.5792941271377865,1.480385646203148,0.788,0.085,-0.00937484849796251,0.2043311071616632,0.40937915113237167,0.0022650430974964467,0.05286804857997247,0.2617046535015106,9.53526451762032e-06,1560,phase,3,0,7,0.0,0.882,0.878,0.838,0.788,0.776,0.79,0.738,0.968,0.728,-1.144040344798126,-1.8741525920653834,-0.5410628564354953,-0.9511087270694161,3.39757200278722,2.221789623248854,0.2998308159895843,20,20,20,20,20,20,20,188.4874231500372
52031289,10,-1,1466735291,1.5492961439173927,1.48383117108886,0.754,0.122,-0.00857757831718551,0.2035579908461798,0.41898348714624134,0.0021457388987376667,0.05343917881449064,0.827580988407135,9.526215863067498e-06,1563,phase,5,0,7,0.0,0.884,0.878,0.818,0.794,0.75,0.764,0.742,0.966,0.662,-1.023460846617469,-2.3043733393497745,0.9648903241201786,-0.04824906607952445,3.2120870621784054,3.7957751744192674,-0.8615257345671019,20,20,20,20,20,20,20,188.22024207335443
52055865,10,-1,1467398718,1.5243045317220545,1.4858548391205197,0.7585,0.109,-0.009426782851473295,0.1985949602510248,0.43601118915137793,0.0021426284878370574,0.05455739299456278,0.2901540994644165,9.517156127819317e-06,1566,phase,3,0,7,0.0,0.88,0.884,0.778,0.78,0.738,0.738,0.756,0.952,0.662,-1.0131250240155445,-2.6621210409131715,0.46869486933767557,-0.2240124325977591,2.651804170476921,2.4282308466344094,-0.7650470439894097,20,20,20,20,20,20,20,187.84115007434247
52080442,10,-1,1468072300,1.5369625603864736,1.4884102251838174,0.75975,0.1165,-0.008869216791243247,0.2017401455058938,0.416936446868238,0.002319626081208255,0.05181153908017136,0.3443005681037903,9.50808534564042e-06,1569,phase,3,0,7,0.0,0.882,0.884,0.8,0.794,0.73,0.72,0.708,0.956,0.664,-0.8305152334337891,-2.7446497296426875,0.49626381519791035,0.5169403744867364,1.4609410778192167,0.06892722029848775,-0.4514641671521345,20,20,20,20,20,20,20,187.57511997603405
52105018,10,-1,1468738249,1.5362278154243303,1.490801104695843,0.74525,0.1105,-0.010258701214167689,0.20421713306790307,0.4194189572618121,0.0022008143032074996,0.05296845286197606,0.587851345539093,9.499003550336611e-06,1572,phase,2,0,7,0.0,0.882,0.89,0.83,0.776,0.736,0.75,0.736,0.958,0.68,-0.6857934207816262,-2.3284584673943085,-0.3205083858458767,0.33084713980261266,0.23435135517913583,0.8580801479252886,-0.6995768566513428,20,20,20,20,20,20,20,187.13250476068026
52129595,10,-1,1469408175,1.5712034579815037,1.494821222360126,0.7635,0.09,-0.009386875217647426,0.19985941158873693,0.4194785803556442,0.0023244600445087556,0.05416873354642164,0.5537439584732056,9.489910775754743e-06,1575,phase,3,0,7,0.0,0.874,0.892,0.796,0.786,0.75,0.756,0.77,0.96,0.66,-0.7030227030284485,-1.8259538050706021,-0.23435135517921424,0.6754557916983648,0.496263815197832,1.0820292299496321,1.543596918712661,20,20,20,20,20,20,20,186.94102350776078
52154174,10,-1,1470073136,1.4830603205283082,1.494233177268535,0.7475,0.131,-0.010749202815751577,0.1952762864101892,0.42213649825118055,0.0024566100441968477,0.05499180980112361,0.487684041261673,9.480807055782585e-06,1578,phase,4,0,7,0.0,0.876,0.892,0.778,0.776,0.744,0.726,0.726,0.964,0.666,-0.7374808829660401,-1.3817235180890481,-0.6341048423032981,-0.420448699521623,-0.8132869658195958,-0.02757089929181038,2.008406437244359,20,20,20,20,20,20,20,186.94653089493815
52178751,10,-1,1470744178,1.5546708564982676,1.4972550612300215,0.75375,0.1015,-0.010579735926252656,0.20260164886713028,0.4226331820800191,0.0023240946123093765,0.05292476088340793,0.4698319733142853,9.471692424348698e-06,1581,phase,3,0,7,0.0,0.876,0.894,0.792,0.776,0.738,0.732,0.694,0.976,0.68,-0.6582263124941493,-0.7202518581280819,-1.3507238874786105,0.6306588994408456,-0.18610293010599419,-0.3480783481861668,-0.08960535656189537,20,20,20,20,20,20,20,186.83006186567317
52203327,10,-1,1471423390,1.5226506460572393,1.4985248404713822,0.766,0.122,-0.0096617692560401,0.19875610318212283,0.4094804919191769,0.002232670070952736,0.05122226844763472,0.26205453276634216,9.462566915422313e-06,1584,phase,3,0,7,0.0,0.876,0.886,0.804,0.79,0.708,0.746,0.724,0.972,0.668,-0.6754557916983648,-0.30672334821883934,-1.3576127632734187,0.9545541367131749,-0.5617391171884254,0.4170025209084129,-0.7374808829660401,20,20,20,20,20,20,20,186.5032922889813
52227905,10,-1,1472101321,1.5284532301616087,1.5000212599558935,0.77525,0.0885,-0.010472509084225055,0.20089878337014289,0.4054029168827193,0.002336476813070476,0.0525242548790716,0.3202899396419525,9.453430563013195e-06,1587,phase,3,0,7,0.0,0.872,0.886,0.804,0.77,0.744,0.732,0.73,0.972,0.714,-0.789167144767839,0.14819326467081362,-0.6995768566511861,1.2921668862500102,-1.0648034641287938,-0.5961992239846677,-1.1440403447982042,20,20,20,20,20,20,20,185.9886318359542
52252483,10,-1,1472779430,1.567707981673499,1.5034055960417736,0.7835,0.109,-0.009921652386851963,0.20074515275302388,0.4112836988199325,0.0020954967337837886,0.051278408661129926,0.4354586899280548,9.44428340117153e-06,1590,phase,2,0,7,0.0,0.874,0.888,0.798,0.774,0.764,0.76,0.722,0.972,0.646,-1.0785840923360055,0.6375507805782188,-1.39205654939134,1.0475775057918844,-2.197700950854888,-0.14130058331506032,-0.7684927894742941,20,20,20,20,20,20,20,185.93658442184164
52277059,10,-1,1473462183,1.5584523953422782,1.5061579360067987,0.7605,0.113,-0.010033133326076148,0.19771147891879082,0.40247163566805066,0.002149982979019461,0.053467526233622005,0.33587023615837097,9.435125463987776e-06,1593,phase,4,0,7,0.0,0.872,0.886,0.788,0.778,0.72,0.746,0.732,0.956,0.67,-1.2749437195299058,1.1612651849841513,-2.359423849614055,1.650351153200635,-2.8409187726402854,-0.6478885676285128,0.024124537316764845,20,20,20,20,20,20,20,185.82776300122796
52301640,10,-1,1474121534,1.6245262267343485,1.5120763505431762,0.79475,0.0975,-0.010333544589050206,0.1977088063219447,0.3920616327244558,0.0022203624182032928,0.05173929178236443,0.31227242946624756,9.42595678559256e-06,1596,phase,2,0,7,0.0,0.868,0.89,0.834,0.784,0.772,0.738,0.75,0.956,0.726,-1.6400205873143154,1.567703677130171,-1.5849224508832105,2.930297094788839,-2.1013385727686593,-0.9717810808724024,1.0269061060474756,20,20,20,20,20,20,20,185.58107365323698
52326219,10,-1,1474802463,1.5608109957337195,1.5145130828027034,0.76875,0.1155,-0.010803378322244888,0.19298131994548298,0.4100581911348161,0.0023110961351665623,0.052225539460778236,0.28243282437324524,9.416777400156541e-06,1599,phase,2,0,7,0.0,0.866,0.886,0.818,0.764,0.758,0.754,0.738,0.966,0.722,-2.0290589537803534,1.6262463336649589,-0.14819326467081362,1.4574969500670079,-1.7054456755505734,-0.7581555364413786,1.877595261839451,20,20,20,20,20,20,20,185.4141540432395
52350797,10,-1,1475484428,1.5259088891578905,1.5150828731204626,0.773,0.114,-0.009887979864808065,0.19817861169576645,0.4148005623193014,0.0023391381636472595,0.05183199234306812,0.33687740564346313,9.407587341890274e-06,1602,phase,3,0,7,0.0,0.866,0.88,0.804,0.784,0.716,0.742,0.696,0.968,0.71,-2.369745338127618,1.2646097086825796,-0.5548470462615479,0.7133602115453042,-1.6331334840927223,-0.39977158308274746,-0.07237357773476191,20,20,20,20,20,20,20,184.9802830459879
52375375,10,-1,1476164134,1.5513408990301423,1.5168957744159466,0.753,0.108,-0.010239137040029857,0.19916973014672598,0.40397297803844723,0.002152056133906756,0.051370044150167986,0.3119174838066101,9.398386645044097e-06,1605,phase,3,0,7,0.0,0.868,0.88,0.804,0.76,0.772,0.758,0.758,0.958,0.67,-2.4523116502001696,0.9683357059980487,-0.916654256385081,-0.868416889131225,-0.23779765934824265,0.9717810808724024,1.0475775057918844,20,20,20,20,20,20,20,184.65585764151479
52408148,10,-1,1477067744,1.5261988233397807,1.5173609268621382,0.7665,0.129,-0.01188163767868503,0.1876372289040993,0.41752704601178225,0.002253161656975361,0.052671995570604827,0.36843228340148926,9.386102559619444e-06,1609,phase,2,0,7,0.0,0.87,0.888,0.816,0.778,0.746,0.72,0.706,0.952,0.668,-2.5589446725712537,0.8615257345673369,-0.3997715830825125,0.20333454434227374,0.4755871266482627,0.12751520853377127,0.37564814933676005,20,20,20,20,20,20,20,184.4510987436308
52432727,10,-1,1477740216,1.5515014724272864,1.5190679541403955,0.772,0.093,-0.01084167159708505,0.2006061389332726,0.40834225465854007,0.0022136380556774036,0.051673804476325004,1.2108734846115112,9.376877172838371e-06,1612,phase,3,0,7,0.0,0.87,0.88,0.802,0.76,0.74,0.716,0.72,0.956,0.686,-2.1977009508549656,0.4583564580004848,0.22401243259760242,-1.5263774703756074,0.5479549592775437,-1.2060487792199577,-0.8339608690333131,20,20,20,20,20,20,20,184.31914152252722
52457307,10,-1,1478423674,1.5223554318896686,1.519232328027859,0.76975,0.1145,-0.010058327108535672,0.19585619370142618,0.4120022725491297,0.002128929917013184,0.0503457821462126,0.26923859119415283,9.367641261930809e-06,1615,phase,2,0,7,0.0,0.87,0.878,0.8,0.762,0.744,0.73,0.746,0.96,0.684,-2.0497109428488285,-0.017231812867828634,-0.6478885676286695,-2.3043733393497745,-0.589307236335047,-2.1047802943145912,-0.5307246728753435,20,20,20,20,20,20,20,184.00168860200068
52481886,10,-1,1479096249,1.5975617433414044,1.5231487987935362,0.77675,0.1055,-0.010966963647487796,0.19261938227074488,0.4004650367867379,0.0022150568353633084,0.0504465697421914,0.34003251791000366,9.358394861317979e-06,1618,phase,3,0,7,0.0,0.864,0.878,0.822,0.784,0.754,0.776,0.716,0.97,0.71,-2.1219886736071705,-0.4928177092706843,0.3101696110171296,-2.4075894743225086,0.22745874177907577,-1.650351153200635,-1.653794651344403,20,20,20,20,20,20,20,183.74701112288923
52506463,10,-1,1479776964,1.5847464992757123,1.5262286838176449,0.7835,0.101,-0.010010189052471625,0.19778078829958326,0.4077501105410712,0.002204417815803373,0.05152224319144374,0.42376741766929626,9.3491380054602e-06,1621,phase,5,0,7,0.0,0.868,0.876,0.798,0.798,0.762,0.738,0.742,0.974,0.728,-2.0015221487747437,-1.033796602601879,1.192269366198267,-1.3851678718783171,1.9051361297102392,-0.23090504931451325,-0.9993438247468953,20,20,20,20,20,20,20,183.51255031034995
52531040,10,-1,1480449045,1.5977963164470237,1.5298070654491136,0.776,0.112,-0.01058917904239414,0.19324818750222525,0.3923421619193895,0.0021759749579359777,0.04944363613391206,0.37103748321533203,9.339870728856755e-06,1624,phase,3,0,7,0.0,0.86,0.882,0.784,0.778,0.74,0.758,0.696,0.968,0.686,-2.022174839945192,-1.3713903968888195,1.0303513580505494,-0.8339608690332349,1.9705421380552814,1.082029229949867,-1.7192188172025131,20,20,20,20,20,20,20,183.25949938697107
52555617,10,-1,1481121591,1.5391705884719038,1.5302752416002532,0.76375,0.1345,-0.01115214064631654,0.18802962375098262,0.4173483913657309,0.001983210073460172,0.052083464831798924,0.4222116768360138,9.330593066045765e-06,1627,phase,3,0,7,0.0,0.866,0.884,0.818,0.764,0.754,0.714,0.714,0.956,0.65,-1.9085786765322539,-1.4402761537728868,0.6513344873042652,-1.1922693661981887,2.0944550841863663,0.03446362261836472,-1.1853796078603491,20,20,20,20,20,20,20,183.27032557123192
52580194,10,-1,1481786998,1.6242416918429003,1.5349735641123856,0.771,0.099,-0.01046607162469975,0.19946164591812793,0.38276092174612447,0.002167950196042197,0.04804279636821629,0.36253324151039124,9.32130505160406e-06,1630,phase,4,0,7,0.0,0.866,0.894,0.808,0.764,0.74,0.748,0.704,0.956,0.738,-1.6744553883790603,-1.1819347158219347,0.603091194380454,-0.9890078493173485,1.4161666023922055,-0.46869486933767557,-2.5692630678237527,20,20,20,20,20,20,20,183.0943122591897
52604773,10,-1,1482464922,1.610366606170599,1.5387432162152963,0.79,0.107,-0.01167552184779197,0.1903525966973532,0.40205143037296476,0.0022936771239896884,0.050183833931528386,0.28928518295288086,9.31200672014704e-06,1633,phase,3,0,7,0.0,0.866,0.888,0.818,0.796,0.74,0.73,0.734,0.964,0.692,-1.3851678718783171,-0.9373270199519116,1.9395609746232163,-0.28604572569571396,0.9200997337004181,-0.5720771930351247,-1.9464457763008873,20,20,20,20,20,20,20,182.88385290946943
52629352,10,-1,1483146863,1.6057523763492831,1.5420936742219955,0.7735,0.126,-0.011321134991400564,0.19052984122009503,0.3913494997790882,0.002039660736738283,0.049215086203600676,0.5464769005775452,9.302698106328574e-06,1636,phase,2,0,7,0.0,0.862,0.888,0.794,0.808,0.78,0.758,0.754,0.962,0.672,-1.4609410778194516,-0.6134291171878153,1.3025006743723844,1.102699890434389,2.225230798212242,0.5272786039755688,0.5686311718585482,20,20,20,20,20,20,20,182.72402912867864
52653932,10,-1,1483817088,1.6136694101508917,1.5456724610184402,0.78575,0.1055,-0.010737262858813743,0.19794809211183478,0.3797755053749791,0.0020561014331897352,0.04875831351971921,0.26361405849456787,9.293379244840834e-06,1639,phase,6,0,7,0.0,0.866,0.892,0.806,0.798,0.746,0.748,0.706,0.964,0.738,-1.2921668862497753,-0.14474692451659638,0.41355633927798247,1.7261053135966806,2.097896836050901,0.20678086287528394,-0.024124537316764845,20,20,20,20,20,20,20,182.62597305684412
52678508,10,-1,1484507181,1.5551844691477363,1.5461480614249048,0.7755,0.113,-0.010572559532077834,0.184297484056703,0.3954528573600725,0.0020399081089865715,0.04857171185571572,0.44775840640068054,9.284050170414194e-06,1642,phase,2,0,7,0.0,0.864,0.89,0.822,0.784,0.748,0.702,0.71,0.964,0.704,-1.1543752739277489,0.33084713980261266,0.45835645800040636,1.8156251548968332,1.812182245240123,-1.4781615576827098,-1.5745912207950887,20,20,20,20,20,20,20,182.25179785649703
52703084,10,-1,1485189329,1.616898456080945,1.5496855811577068,0.784,0.116,-0.009677829736444567,0.19798538656461806,0.3886538516907465,0.002055039928434001,0.04839842571389107,0.8455753326416016,9.274710917817085e-06,1645,phase,3,0,7,0.0,0.866,0.89,0.792,0.822,0.758,0.74,0.728,0.966,0.7,-0.9097632818891612,0.5307246728752651,-0.14819326467073526,3.6241786450921905,0.7340350885688695,-1.3093898194104654,-1.505713768587895,20,20,20,20,20,20,20,181.9766154339498
52727660,10,-1,1485870085,1.5413622802773745,1.5492694161136902,0.77925,0.1135,-0.010407241094591362,0.19284861339699655,0.39375817740247365,0.0020914243491244548,0.04735856711687077,0.24030987918376923,9.265361521855878e-06,1648,phase,3,0,7,0.0,0.866,0.888,0.826,0.756,0.742,0.72,0.716,0.968,0.678,-0.7753842637417127,0.6513344873041086,0.39977158308259075,2.4454315086957448,0.26192173895527093,-2.28028739644251,-1.626246333664802,20,20,20,20,20,20,20,181.57436668952735
52752239,10,-1,1486544702,1.5872792814564203,1.5511699093808267,0.78525,0.1225,-0.011098566984791043,0.1866911898056666,0.40117412841036204,0.002126041895410578,0.04762613946305854,0.25367435812950134,9.25600201737474e-06,1651,phase,4,0,7,0.0,0.866,0.888,0.808,0.764,0.766,0.762,0.75,0.964,0.71,-0.5479549592776221,0.8374064986003141,0.06548086236344805,1.719218817202435,1.305945251612412,-0.8236239442366416,-0.8753080185685718,20,20,20,20,20,20,20,181.48252282079844
52776815,10,-1,1487219701,1.54923817581178,1.5510733227023743,0.77875,0.1045,-0.011072234888117583,0.19522917288399877,0.39045444911434535,0.0020658774256368077,0.048971389420330524,0.3201501667499542,9.246632439255514e-06,1654,phase,2,0,7,0.0,0.87,0.88,0.77,0.782,0.736,0.722,0.702,0.964,0.712,-0.23435135517921424,0.6892392872532129,-1.9085786765322539,1.7605370433118308,-0.23090504931459163,-1.1888244913274701,-1.4299435508648495,20,20,20,20,20,20,20,181.3388857757575
52801396,10,-1,1487902212,1.621339853497545,1.5545866492421327,0.77475,0.1085,-0.010989155933549185,0.1874424226227261,0.38816024363040924,0.0020447688990056384,0.04736295479926325,0.27337944507598877,9.237252822417588e-06,1657,phase,3,0,7,0.0,0.868,0.876,0.754,0.804,0.758,0.746,0.726,0.962,0.692,-0.12406886246923292,0.5755232100726042,-2.6793154407597664,2.7240186125554695,0.7788299924740327,-0.9752264487181088,-0.4445718632377914,20,20,20,20,20,20,20,181.2337888206687
52825972,10,-1,1488580864,1.6072381412969008,1.5572192238448712,0.784,0.111,-0.011050133208491277,0.19834846442128407,0.3767685529626446,0.0020872671016992105,0.04791657056337521,0.26531243324279785,9.227863201817762e-06,1660,phase,3,0,7,0.0,0.87,0.876,0.744,0.768,0.744,0.766,0.734,0.966,0.684,-0.0206781751672293,0.36530949360496967,-4.077044517303612,1.719218817202435,0.8718624570031778,0.4445718632378698,0.4514641671521345,20,20,20,20,20,20,20,180.98748325713385
52850551,10,-1,1489259768,1.6097337039722823,1.5598449478512417,0.7985,0.096,-0.011122736838712757,0.18929648292916162,0.38451865776663735,0.0019094843754871925,0.04765194100106046,0.3336821496486664,9.218463612450119e-06,1663,phase,2,0,7,0.0,0.866,0.88,0.824,0.788,0.752,0.742,0.726,0.968,0.754,-0.062034503954581016,0.10339076810207887,-3.1158828987045295,2.0772460985283945,-0.2446902624990687,0.6030911943803758,-0.42044869952170133,20,20,20,20,20,20,20,180.81867706055343
52875127,10,-1,1489940113,1.609575033200531,1.5623314521187062,0.789,0.13,-0.010529075743674877,0.18514432083992732,0.3938973311867033,0.0019737780790559816,0.04796955264395192,0.2902282476425171,9.209054089345893e-06,1666,phase,5,0,7,0.0,0.862,0.876,0.832,0.768,0.74,0.76,0.752,0.962,0.686,-0.1619786143144936,-0.28949200143630477,-1.960215210765856,0.8994267708543439,0.1481932646706569,1.9292336671079595,1.6985590306895229,20,20,20,20,20,20,20,180.77479537947775
52907902,10,-1,1490841137,1.5992166102787175,1.5641757100267066,0.7875,0.117,-0.010572616774533387,0.19069904177671387,0.4033354286636625,0.0019571385783506015,0.04705955864240726,0.37586742639541626,9.196492666678247e-06,1670,phase,4,0,7,0.0,0.86,0.876,0.8,0.788,0.77,0.762,0.694,0.972,0.706,-0.23435135517929256,-0.3790943625112523,-1.5126017129807794,0.9993438247468953,0.6926851487387304,1.9395609746233726,0.05858814509666805,20,20,20,20,20,20,20,180.62785264263943
52932479,10,-1,1491519723,1.5908224268864115,1.565508045869692,0.7745,0.116,-0.01022579827501128,0.18848460398259617,0.4148015915637925,0.0019209581587347202,0.048873607956227805,0.25465911626815796,9.187060101295626e-06,1673,phase,3,0,7,0.0,0.866,0.88,0.808,0.748,0.77,0.78,0.73,0.97,0.704,-0.07581993464733248,-0.5858612361024819,-1.2542756155439614,-0.8959812541313626,0.9373270199518335,2.2493185718468953,0.14474692451651805,20,20,20,20,20,20,20,180.58338581643412
52957055,10,-1,1492194325,1.6041366920996327,1.567439478181189,0.78475,0.0935,-0.010767671549859057,0.19081915081256912,0.39971130944433664,0.0021495432142511987,0.04695052263282594,0.37611958384513855,9.177617719213854e-06,1676,phase,3,0,7,0.0,0.862,0.88,0.804,0.782,0.73,0.702,0.762,0.952,0.708,-0.03446362261844308,-0.8649713149773822,-1.2198280527107022,-1.5642598882904633,-0.08615900199344163,0.29293827508186804,2.1839356456514345,20,20,20,20,20,20,20,180.46691769429225
52981632,10,-1,1492873582,1.6094989527952313,1.5695424519118908,0.77225,0.1135,-0.011094397768223038,0.18811614882378352,0.3945972632084574,0.0019614064246222065,0.04766450445389464,0.3842925727367401,9.168165555623648e-06,1679,phase,2,0,7,0.0,0.864,0.882,0.836,0.746,0.758,0.756,0.724,0.956,0.704,-0.11717616767185601,-1.0854743597382797,0.6444426432658633,-2.682754262875572,0.21711980939691958,1.8638245016174833,1.8397251538531887,20,20,20,20,20,20,20,180.42820679852557
53006208,10,-1,1493555029,1.594558734757938,1.570793266054193,0.77575,0.1205,-0.011434085147422073,0.18823610352618353,0.39965435720625375,0.001938330904522445,0.04862583198008083,0.276885449886322,9.158703645752184e-06,1682,phase,4,0,7,0.0,0.86,0.884,0.822,0.76,0.734,0.738,0.702,0.968,0.724,-0.18610293010599419,-1.3266125159043152,1.1337053412123568,-2.706825474733655,0.010339087920203945,1.540153051258349,1.6882289714128564,20,20,20,20,20,20,20,180.35246777440105
53030787,10,-1,1494229416,1.5944357272178635,1.5719753891123764,0.762,0.109,-0.01013542132101447,0.19537115961681178,0.3933216833773954,0.0019317446650224336,0.04716274786142655,0.21957018971443176,9.149232024862956e-06,1685,phase,2,0,7,0.0,0.864,0.886,0.784,0.786,0.736,0.742,0.722,0.962,0.694,-0.3859867806065277,-1.312834377742233,-0.21022717991203224,-2.4729516493369106,-0.8305152334337891,2.0703623991037206,0.6651181186360868,20,20,20,20,20,20,20,180.2677554608077
53055364,10,-1,1494910065,1.601103581800581,1.5734317987467865,0.77825,0.1145,-0.011178663061443894,0.18398065297376542,0.39630929096823647,0.0018938628456366825,0.047863440543767954,0.2312316596508026,9.139750728255653e-06,1688,phase,2,0,7,0.0,0.862,0.886,0.806,0.774,0.744,0.744,0.704,0.958,0.694,-0.4480180168158356,-1.240496697844383,0.39632538674001855,-3.163987212773885,-0.8890902012682164,1.1302603235873405,-0.385986780606371,20,20,20,20,20,20,20,180.20140432832733
53079944,10,-1,1495585774,1.586708147074222,1.5740956161631583,0.7645,0.107,-0.010335418495482631,0.19090195035650617,0.3849676152070363,0.001903401613942281,0.0461516926685969,0.327908456325531,9.130259791266027e-06,1691,phase,2,0,7,0.0,0.862,0.888,0.8,0.77,0.786,0.738,0.734,0.956,0.668,-0.49626381519791035,-0.7478182340476696,0.4859254867441911,-4.01874830168165,-0.04480270567575015,1.1199252217712525,-0.7822757155726823,20,20,20,20,20,20,20,180.15791011035157
53104522,10,-1,1496261267,1.611947262479871,1.5759881984789939,0.77925,0.1175,-0.011022188031347468,0.191342936030456,0.39674709347032366,0.0019933976270424736,0.04650366257521368,0.25021031498908997,9.12075924926575e-06,1694,phase,2,0,7,0.0,0.858,0.886,0.846,0.806,0.738,0.724,0.706,0.968,0.662,-0.6616722179587567,-0.5169403744865012,2.469511693934737,-2.565823621236126,-0.9304361256158088,0.03446362261844308,-1.1130351133587442,20,20,20,20,20,20,20,180.0568913577887
53129098,10,-1,1496939179,1.622106808219729,1.5782941289660306,0.79025,0.0985,-0.010534262345615952,0.18890184802668436,0.38998995366550626,0.001893079635573529,0.04742878054579099,0.3391624391078949,9.111249137662306e-06,1697,phase,3,0,7,0.0,0.858,0.888,0.772,0.774,0.756,0.772,0.676,0.974,0.748,-0.9442178871696133,-0.21367349542758238,1.068248632793637,-1.757093927168657,0.22745874177899733,1.553928454039486,-1.6055846011285182,20,20,20,20,20,20,20,179.82721599243567
53153675,10,-1,1497624102,1.5898096273041937,1.5788699038829388,0.7795,0.133,-0.011488062816661322,0.18130386971879278,0.4017778850834945,0.0019874346814514406,0.04726477382683206,0.5401899814605713,9.101729491898825e-06,1700,phase,2,0,7,0.0,0.86,0.886,0.814,0.792,0.718,0.758,0.69,0.954,0.69,-1.0027891354677732,0.16887128220373773,1.5504846201281761,-0.6030911943805325,-1.006234438936272,2.2045835083719454,-3.105574256994919,20,20,20,20,20,20,20,179.7609243416071
53178257,10,-1,1498308777,1.5786361808236808,1.578858217729976,0.778,0.109,-0.011991953945600953,0.18354610105355582,0.39878103890638245,0.00190997643104551,0.047263258661346876,0.7210028171539307,9.092200347453983e-06,1703,phase,3,0,7,0.0,0.858,0.89,0.804,0.774,0.742,0.754,0.726,0.962,0.7,-1.1784898152371797,0.6306588994408456,2.2562006471446083,-0.52383253126103,-1.2852776474150573,1.026906106047554,-3.2292644850338985,20,20,20,20,20,20,20,179.6305596729478
53202834,10,-1,1498990018,1.6043055219669489,1.5801305829418244,0.78125,0.1295,-0.01114467689712044,0.18712356739810534,0.38692906676303773,0.002154731073893518,0.046672395607900055,0.37729907035827637,9.082661739841855e-06,1706,phase,3,0,7,0.0,0.856,0.89,0.836,0.75,0.778,0.718,0.73,0.976,0.692,-1.3266125159043933,1.0923645957407075,2.985292073146485,0.1792102748103823,-0.003446362673240749,-0.13440789786954627,-2.627730804727438,20,20,20,20,20,20,20,179.47463572294353
53227412,10,-1,1499675149,1.6518338166586113,1.5837157446276635,0.78525,0.1075,-0.010951821024285718,0.18570831240642638,0.4076749636303811,0.0021441614849858786,0.04813336239506801,0.3192504942417145,9.073113704611779e-06,1709,phase,3,0,7,0.0,0.854,0.892,0.796,0.802,0.716,0.742,0.732,0.982,0.736,-1.505713768587895,1.5470407750110367,3.483420757699326,0.4445718632377914,-1.3989451866520193,-1.157820233641937,-2.4007088776585883,20,20,20,20,20,20,20,179.38876988843407
53251992,10,-1,1500357787,1.6301577528270756,1.586037845037634,0.784,0.124,-0.01061299471378637,0.18772693812137559,0.3967081581552823,0.002106423147173094,0.04650679332691999,0.24413828551769257,9.06355627734823e-06,1712,phase,5,0,7,0.0,0.852,0.894,0.814,0.776,0.746,0.756,0.716,0.974,0.68,-1.708888979509566,2.053152889369927,4.022177722738296,-0.010339087920282305,-0.8546345550762985,-0.27915316803059814,-1.5229335475129793,20,20,20,20,20,20,20,179.1489733057889
53276569,10,-1,1501051668,1.5803642370764335,1.5857541646395739,0.78225,0.1135,-0.012055818568028155,0.18857130355068616,0.40077100232953117,0.0020918591970777406,0.047518654637748285,0.26890262961387634,9.053989493670693e-06,1715,phase,3,0,7,0.0,0.854,0.894,0.788,0.772,0.728,0.748,0.726,0.972,0.702,-1.6537946513443247,2.249318571846974,2.3215770858819003,0.013785450443892979,-1.9154637287958756,-1.0889194816768286,-1.936118552759941,20,20,20,20,20,20,20,178.89445335128923
53301146,10,-1,1501736996,1.6226047314937542,1.587596692982283,0.794,0.113,-0.012184097621467941,0.18504687682503745,0.3993720373227483,0.001951896218954408,0.04661121206091983,0.21408326923847198,9.044413389233515e-06,1718,phase,2,0,7,0.0,0.86,0.886,0.846,0.752,0.756,0.752,0.724,0.966,0.72,-1.4196108549281394,1.9911956077283983,1.8741525920653834,0.21367349542758238,-1.2370519459338594,-0.98900784931727,-1.6296899147671446,20,20,20,20,20,20,20,178.74452016320652
